Ticker,Catatan,CIK,Basis,Periode_Lapkeu,Tanggal_Lapor,Form,Pendapatan,Pendapatan_Lalu,LabaKotor,EBIT,EBITDA,Laba,Laba_Lalu,BebanBunga,OCF,OCF_Lalu,Capex,Dividen,Buyback,Penerbitan,Aset,Aset_Awal,AsetLancar,LiabLancar,Ekuitas,Ekuitas_Awal,Kas,Goodwill,Intangible,LabaDitahan,Liabilitas,KasPlus,Utang,Tag_Utang,Saham,Tag_Saham,Tanggal_Saham,Dilusi_YoY,Tag_Pendapatan,Tag_Laba,Tag_OCF,ROA,ROE,Rev_YoY,Laba_YoY,Rev_CAGR3,EPS_CAGR3,Tag_Penyusutan,Tag_EBIT,OCF_Laba,OCF_Laba_Lalu,Akrual,ROA_Variabilitas5T,Goodwill_Ekuitas,GrossMargin,GM_Stabilitas5T,NetDebt_EBITDA,ROIC,F_Score,F_Rincian,Nama_SEC,CIK_Pendahulu,GoingConcern,Restatement
ADAM,,1273685.0,TTM-4Q,2026-06-30,2026-07-31,10-Q,,,,235600000.0,256011000.0,202129000.0,62161000.0,,158187000.0,93232000.0,,81077000.0,5005000.0,0.0,12963898000.0,10552332000.0,,,1472463000.0,1381203000.0,212307000.0,22396000.0,0.0,-1374979000.0,11491899000.0,212307000.0,668321000.0,LongTermDebt+ShortTermBorrowings,89879786.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,2.240821929941106,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.017190595601420805,0.14166268932664158,,2.2517012274577306,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,0.7826041785196582,1.4998471710558068,0.0037371636525072257,2.8905891554691823,0.0152098898240567,,,1.7812281503529146,0.08916850194674629,,ROA+ OCF+ dROA+ AKRUAL- LEVERAGE+ CR? SAHAM- MARGIN? ATO?,"ADAMAS TRUST, INC.",,,
ADBE,,796343.0,TTM-4Q,2026-05-29,2026-06-15,10-Q,25198000000.0,22601000000.0,22528000000.0,9090000000.0,9849000000.0,7229000000.0,6869000000.0,261000000.0,10481000000.0,9615000000.0,201000000.0,0.0,9120000000.0,0.0,29933000000.0,28107000000.0,9068000000.0,12078000000.0,11518000000.0,11448000000.0,4919000000.0,14041000000.0,0.0,48767000000.0,18415000000.0,5626000000.0,4802000000.0,LongTermDebt+ShortTermBorrowings,397500000.0,dei:EntityCommonStockSharesOutstanding,2026-06-11,-6.155280951270692,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.2491040661612681,0.6295393189932944,0.11490642006990837,0.0524093754549424,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.4498547516945635,1.3997670694424225,-0.11206064782908338,2.23384030355536,1.2190484459107485,0.8940392094610683,0.627114515804842,-0.08366331607269774,0.425080322590217,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN+ ATO+,ADOBE INC.,,,
ADC,,917251.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,779618000.0,659753000.0,,373557000.0,633965000.0,224858000.0,185808000.0,147822000.0,533960000.0,466312000.0,,365154000.0,6154000.0,992988000.0,10586829000.0,9084744000.0,,,6520136000.0,5654040000.0,12518000.0,0.0,0.0,,4066698000.0,12518000.0,3324023000.0,komponen:SeniorNotes+SecuredDebt+UnsecuredDebt,124379310.0,dei:EntityCommonStockSharesOutstanding,2026-07-29,9.159530298375596,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.022861211963069755,0.03694015923541766,0.1816816293370398,0.21016317919572902,,,DepreciationAndAmortization,OperatingIncomeLoss,2.3746542262227717,2.509644364074744,-0.03142626164160842,0.16432556583597266,0.0,,,5.223482368900491,0.0319536987044033,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR? SAHAM- MARGIN+ ATO+,AGREE REALTY CORPORATION,,,
ADEA,,1803696.0,TTM-4Q,2026-06-30,2026-08-05,10-Q,470870000.0,378674000.0,,195968000.0,258292000.0,122678000.0,83878000.0,36075000.0,190952000.0,202027000.0,2381000.0,21951000.0,30020000.0,0.0,1013499000.0,1082893000.0,295118000.0,90884000.0,477187000.0,402916000.0,72781000.0,313660000.0,288399000.0,121240000.0,536312000.0,137081000.0,386015000.0,LongTermDebt+ShortTermBorrowings,110280150.0,dei:EntityCommonStockSharesOutstanding,2026-07-24,1.9780885905561707,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.1170372716553011,0.2787810063140337,0.24347063701231142,0.46257659934667017,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,1.5565301031969871,2.408581511242519,-0.06513476487221856,9.342590770972992,0.6573104464287586,,,0.963769687020891,0.16849659905873549,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN+ ATO+,ADEIA INC.,,,
ADI,,6281.0,TTM-4Q,2026-08-01,2026-08-19,10-Q,13881744000.0,10386795000.0,9134135000.0,4934886000.0,6905885000.0,4135004000.0,1957676000.0,350849000.0,5545325000.0,4162209000.0,607830000.0,2042920000.0,3126881000.0,0.0,48424417000.0,48192601000.0,7072530000.0,5656254000.0,33550897000.0,34085842000.0,2165870000.0,27988737000.0,7468220000.0,12330779000.0,14873520000.0,2324934000.0,9121583000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,484565465.0,dei:EntityCommonStockSharesOutstanding,2026-08-01,-1.58819953052588,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.08559576947406926,0.12227094508503729,0.33648002102669783,1.1122003845375845,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,1.341068835725431,2.126096963951134,-0.02919404943754319,1.1825365924922193,0.8342172490947113,0.6579962143085192,2.3382417861952782,0.9841821866422623,0.10154085478260443,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR- SAHAM+ MARGIN+ ATO+,ANALOG DEVICES INC,,,
ADIG,laba 2026-07-04 tidak bisa disetahunkan,2105139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADI Global Distribution Inc.,,,
ADM,,7084.0,TTM-4Q,2026-06-30,2026-08-04,10-Q,82099000000.0,82776000000.0,5640000000.0,2687000000.0,3876000000.0,1770000000.0,1099000000.0,592000000.0,2795000000.0,5578000000.0,1118000000.0,1002000000.0,0.0,0.0,53527000000.0,51996000000.0,27799000000.0,20012000000.0,23580000000.0,22438000000.0,1060000000.0,4653000000.0,1845000000.0,22671000000.0,29947000000.0,1060000000.0,8011000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,481959583.0,dei:EntityCommonStockSharesOutstanding,2026-07-30,0.20661157024792765,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03354718876453475,0.07692642009648398,-0.008178699139847256,0.6105550500454959,,,DepreciationDepletionAndAmortization,LabaSebelumPajak+BebanBunga,1.57909604519774,5.075523202911738,-0.01942704434104413,1.9363349135827261,0.19732824427480916,0.06869754808219344,0.5907798360413821,1.793343653250774,0.07214080621149101,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN+ ATO+,Archer-Daniels-Midland Co,,,
ADMA,,1368514.0,TTM-4Q,2026-06-30,2026-08-05,10-Q,512275000.0,474174000.0,331469000.0,224482000.0,231982000.0,168957000.0,208928000.0,8825000.0,136720000.0,76708000.0,20251000.0,0.0,187185000.0,0.0,684210000.0,558380000.0,528203000.0,75757000.0,408208000.0,398325000.0,136020000.0,3530000.0,575000.0,-78503000.0,276002000.0,136020000.0,196589000.0,LongTermDebt+ShortTermBorrowings,223984680.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-7.34947314343205,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.2719432797624317,0.41897107743886486,0.08035236010409674,-0.1913147112880993,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,0.8091999739578709,0.367150405881452,0.051886784860653956,29.5838296466269,0.008647552228275781,0.6470528524718169,20.172688332081353,0.2610935331189489,0.29216491396797534,6.0,ROA+ OCF+ dROA- AKRUAL- LEVERAGE+ CR+ SAHAM+ MARGIN+ ATO-,"ADMA BIOLOGICS, INC.",,,
ADNT,,1670541.0,TTM-4Q,2026-06-30,2026-08-05,10-Q,15126000000.0,14409000000.0,956000000.0,439000000.0,768000000.0,48000000.0,-220000000.0,193000000.0,579000000.0,499000000.0,284000000.0,0.0,105000000.0,0.0,8959000000.0,8836000000.0,4186000000.0,3816000000.0,1729000000.0,1785000000.0,924000000.0,1799000000.0,298000000.0,-1136000000.0,6946000000.0,924000000.0,2388000000.0,LongTermDebtAndCapitalLeaseObligations+LongTermDebtCurrent+ShortTermBorrowings,77096932.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,-5.376344086021501,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.005394773812868783,0.02731929425156517,0.04976056631272119,,,,Depreciation+AmortizationOfIntangibleAssets,LabaSebelumPajak+BebanBunga,12.0625,,-0.05967968530486092,4.727203319447422,1.040485829959514,0.06320243289699855,0.3672043814110262,1.90625,0.06434772804149284,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN- ATO+,Adient plc,,,
ADP,,8670.0,TTM-4Q,2026-06-30,2026-08-05,10-K,21947500000.0,20560900000.0,10187200000.0,6189500000.0,6775400000.0,4413400000.0,4079700000.0,459200000.0,5441200000.0,4939700000.0,,2626300000.0,2083300000.0,0.0,63193300000.0,53369300000.0,52561100000.0,50024900000.0,6031200000.0,6188000000.0,4230100000.0,3284400000.0,1653300000.0,26967400000.0,57162100000.0,4230100000.0,4965100000.0,LongTermDebtNoncurrent+DebtCurrent,397262737.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,-1.3212625397602151,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07572583315746217,0.7223713500065471,0.06743868215885485,0.08179523004142464,,,DepreciationDepletionAndAmortization,LabaSebelumPajak+BebanBunga,1.2328816785244936,1.2107998137117926,-0.01763515913337554,0.9222641015271393,0.5445682451253482,0.46416220526255836,,0.10848068010744753,0.4505736923217862,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN+ ATO+,"AUTOMATIC DATA PROCESSING, INC.",,,
ADSK,,769397.0,TTM-4Q,2026-07-31,2026-08-28,10-Q,7790000000.0,6605000000.0,7108000000.0,2041000000.0,2242000000.0,1642000000.0,1043000000.0,,2896000000.0,1925000000.0,57000000.0,0.0,1591000000.0,138000000.0,12983000000.0,10856000000.0,5670000000.0,6628000000.0,3383000000.0,2715000000.0,4098000000.0,4331000000.0,423000000.0,-1230000000.0,9600000000.0,4155000000.0,3494000000.0,LongTermDebt+ShortTermBorrowings,209000000.0,dei:EntityCommonStockSharesOutstanding,2026-08-21,-1.8604651162790753,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.1377574562691388,0.538537225319777,0.17940953822861472,0.5743048897411314,,,DepreciationAndAmortization,OperatingIncomeLoss,1.763702801461632,1.8456375838926173,-0.10520575527496959,1.486676398209391,1.2802246526751404,0.9124518613607189,0.2026548099565461,-0.29482604817127567,0.26332731717167596,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR+ SAHAM+ MARGIN+ ATO+,"Autodesk, Inc.",,,
ADT,,1703056.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,5164895000.0,5058741000.0,,1288982000.0,2670371000.0,612750000.0,622533000.0,,2158092000.0,1988419000.0,187857000.0,180684000.0,711665000.0,0.0,15739056000.0,15972070000.0,764360000.0,1107990000.0,3477440000.0,3659379000.0,3875000.0,4991601000.0,4806674000.0,-2667945000.0,12261616000.0,3875000.0,7775286000.0,LongTermDebt+ShortTermBorrowings,730559248.0,yahoo:marketCap/lastPrice,2026-09-20,,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03864574219155763,0.17171515769140286,0.020984272569004814,-0.01571482957529957,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,3.5219779681762544,3.194078064937923,-0.09746371037092785,2.113417409342522,1.4354240475752278,,,2.9102364428013936,0.08098256336722061,6.0,ROA+ OCF+ dROA- AKRUAL+ LEVERAGE+ CR+ SAHAM? MARGIN- ATO+,ADT Inc.,,,
ADUS,,1468328.0,TTM-4Q,2026-06-30,2026-08-04,10-Q,1476407000.0,1274082000.0,477753000.0,148228000.0,164939000.0,105306000.0,82969000.0,9944000.0,162405000.0,100421000.0,7633000.0,0.0,0.0,0.0,1456486000.0,1408931000.0,284150000.0,168148000.0,1148157000.0,1021854000.0,99566000.0,1008053000.0,99398000.0,525016000.0,308329000.0,99566000.0,61597000.0,LongTermDebt+ShortTermBorrowings,18674300.0,dei:EntityCommonStockSharesOutstanding,2026-07-28,0.7636919048658042,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.07350134378347026,0.09705572921058926,0.15880061094968778,0.26922103436223166,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.5422198165346703,1.210343622316769,-0.03985388514132498,0.7607879560407804,0.877974876258212,0.3235916654418463,0.5108916233733973,-0.23020025585216353,0.09241338341781842,5.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN- ATO-,Addus HomeCare Corp,,,
AEE,,1002910.0,TTM-4Q,2026-06-30,2026-08-03,10-Q,8749000000.0,8432000000.0,,2176000000.0,3836000000.0,1568000000.0,1232000000.0,827000000.0,3251000000.0,3007000000.0,4651000000.0,798000000.0,0.0,571000000.0,51216000000.0,46625000000.0,2644000000.0,4978000000.0,13687000000.0,12314000000.0,12000000.0,411000000.0,0.0,5549000000.0,37400000000.0,12000000.0,21808000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,276843251.0,dei:EntityCommonStockSharesOutstanding,2026-07-30,2.6141384388806976,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,0.03205200273913799,0.12061074574054845,0.03759487666034156,0.2727272727272727,,,DepreciationAmortizationAndAccretionNet,OperatingIncomeLoss,2.073341836734694,2.4407467532467533,-0.03440275549105181,0.11462550569414132,0.030028494191568642,,,5.681960375391032,0.05820151669252894,6.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM- MARGIN+ ATO-,AMEREN CORP,,,
AEIS,,927003.0,TTM-4Q,2026-06-30,2026-08-03,10-Q,2037800000.0,1635700000.0,800500000.0,269200000.0,331800000.0,219400000.0,83900000.0,15700000.0,238200000.0,190900000.0,151500000.0,15800000.0,7000000.0,0.0,3426800000.0,2379600000.0,2410900000.0,636100000.0,1456100000.0,1257300000.0,1396500000.0,299800000.0,0.0,1226000000.0,1949700000.0,1396500000.0,1264200000.0,LongTermDebt+ShortTermBorrowings,40050442.0,dei:EntityCommonStockSharesOutstanding,2026-07-29,11.904761904761907,RevenueFromContractWithCustomerExcludingAssessedTax,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,0.07557178286029209,0.16171592835556867,0.2458274744757596,1.6150178784266984,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.0856882406563355,2.2753277711561384,-0.006475613116561036,2.6983834787568073,0.20589245244145318,0.39282559623122976,0.7054331978476933,-0.3987341772151899,0.10626399067569542,6.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE- CR- SAHAM- MARGIN+ ATO+,"ADVANCED ENERGY INDUSTRIES, INC.",,,
AEO,,919012.0,TTM-4Q,2026-08-01,2026-09-10,10-Q,5749621000.0,5267001000.0,2331174000.0,447950000.0,659388000.0,336858000.0,197099000.0,,599366000.0,409799000.0,255867000.0,84327000.0,79086000.0,0.0,4278821000.0,4061032000.0,1336683000.0,839388000.0,1763818000.0,1541262000.0,147954000.0,225181000.0,35974000.0,2678371000.0,2516506000.0,147954000.0,55000000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,167573333.0,dei:EntityCommonStockSharesOutstanding,2026-09-10,-0.8615918769187769,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.08078271883209452,0.20384256962009997,0.09163089203894215,0.7090802084231782,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.7792838525432082,2.0791531159468084,-0.06295266835038939,3.037218769765632,0.12766680008935163,0.4054482895481285,1.781156675107285,-0.14097011167931475,0.1888715396805645,7.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN+ ATO-,"American Eagle Outfitters, Inc.",,,
AEP,,4904.0,TTM-4Q,2026-03-31,2026-05-05,10-Q,22432600000.0,20158300000.0,,5394800000.0,,3796800000.0,2772300000.0,2083100000.0,7013000000.0,6811800000.0,4418000000.0,2028000000.0,0.0,1058000000.0,117776000000.0,104394600000.0,6623000000.0,12594000000.0,31808000000.0,27320700000.0,306000000.0,53000000.0,0.0,15795000000.0,84747000000.0,516000000.0,51109000000.0,LongTermDebt+ShortTermBorrowings,544104955.0,dei:EntityCommonStockSharesOutstanding,2026-05-05,2.317459703574709,Revenues,ProfitLoss,NetCashProvidedByUsedInOperatingActivities,0.03417913981417883,0.12842494423181974,0.11282201376108114,0.3695487501352668,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,1.8470817530552044,2.4570933881614545,-0.02895252567171354,0.37196304266401076,0.0016662474849094568,,,,0.06751617666038079,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN+ ATO+,"American Electric Power Company, Inc.",,,
AES,,874761.0,TTM-4Q,2026-06-30,2026-08-04,10-Q,13054000000.0,12032000000.0,2649000000.0,2183000000.0,550000000.0,1872000000.0,922000000.0,1434000000.0,5032000000.0,3594000000.0,6752000000.0,502000000.0,0.0,0.0,54238000000.0,48542000000.0,6403000000.0,8578000000.0,4942000000.0,3369000000.0,1800000000.0,342000000.0,2033000000.0,1429000000.0,44466000000.0,1853000000.0,,utang tidak terbaca (bunga material),713438630.0,dei:EntityCommonStockSharesOutstanding,2026-07-31,0.4213483146067398,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.03642732049036777,0.45048730598002645,0.0849401595744681,1.0303687635574836,,,DepreciationAmortizationAndAccretionNet,LabaSebelumPajak+BebanBunga,2.6880341880341883,3.8980477223427332,-0.06149056236621911,1.9274862484533868,0.06920275192229866,0.20292630611306878,2.173290008553346,,,6.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE? CR- SAHAM- MARGIN+ ATO+,THE AES CORPORATION,,,
AESI,,1984060.0,TTM-4Q,2026-06-30,2026-08-05,10-Q,1067804000.0,1162039000.0,76187000.0,-88457000.0,85310000.0,-118325000.0,13981000.0,,54597000.0,237234000.0,238719000.0,0.0,0.0,0.0,2555267000.0,2247775000.0,479064000.0,262677000.0,1113001000.0,1271332000.0,,152903000.0,169547000.0,-122664000.0,1442266000.0,,966724000.0,LongTermDebtNoncurrent+LongTermDebtCurrent+ShortTermBorrowings,125003451.0,dei:EntityCommonStockSharesOutstanding,2026-07-30,1.0375641906918531,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.04927085792712202,-0.09925207594744526,-0.08109452436622178,-9.463271582862456,,,DepreciationDepletionAndAmortization,OperatingIncomeLoss,,16.968314140619412,-0.07200520003780937,11.73021861276867,0.1373790320044636,0.07134923637671332,15.567282493027959,11.33189544015942,-0.035976281127737854,3.0,ROA- OCF+ dROA- AKRUAL+ LEVERAGE- CR+ SAHAM- MARGIN- ATO-,Atlas Energy Solutions Inc.,,,
AFG,,1042046.0,TTM-4Q,2026-06-30,2026-08-06,10-Q,8278000000.0,8298000000.0,,1202000000.0,1293000000.0,953000000.0,764000000.0,89000000.0,1566000000.0,1666000000.0,,576000000.0,88000000.0,10000000.0,33034000000.0,30669000000.0,,,4821000000.0,4516000000.0,1438000000.0,327000000.0,0.0,,28213000000.0,1438000000.0,1821000000.0,LongTermDebt+ShortTermBorrowings,82921466.0,dei:EntityCommonStockSharesOutstanding,2026-08-01,-0.5988023952095856,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.02992009795457043,0.2041340901788583,-0.002410219329958996,0.2473821989528795,,,DepreciationAmortizationAndAccretionNet,OperatingIncomeLoss,,,,0.42125467417039186,0.06782825140012445,,,,,,,"AMERICAN FINANCIAL GROUP, INC.",,,
AFL,,4977.0,TTM-4Q,2026-06-30,2026-08-07,10-Q,18069000000.0,15910000000.0,,6024000000.0,,4862000000.0,2437000000.0,238000000.0,2647000000.0,2591000000.0,,1194000000.0,3785000000.0,0.0,115961000000.0,124736000000.0,,,30312000000.0,27200000000.0,6120000000.0,0.0,0.0,56218000000.0,85649000000.0,6120000000.0,8729000000.0,DebtAndCapitalLeaseObligations,501343298.0,dei:EntityCommonStockSharesOutstanding,2026-07-28,-6.100571110182473,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.04039934024935915,0.16907775768535263,0.135700817096166,0.9950759130077964,,,DepreciationAndAmortization,LabaSebelumPajak+BebanBunga,,,,0.6257049644800853,0.0,,,,,,,Aflac Incorporated,,,
AGCO,,880266.0,TTM-4Q,2026-06-30,2026-07-30,10-Q,10349100000.0,10172100000.0,2614900000.0,603700000.0,943500000.0,533400000.0,99600000.0,,589600000.0,977900000.0,259300000.0,85200000.0,0.0,0.0,11878400000.0,12309800000.0,5337700000.0,4041200000.0,4080600000.0,4168500000.0,573400000.0,1883200000.0,644600000.0,5800900000.0,7505400000.0,573400000.0,2639500000.0,LongTermDebt+ShortTermBorrowings,70031729.0,dei:EntityCommonStockSharesOutstanding,2026-07-27,-4.557640750670244,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.04410414995741725,0.12932319889442484,0.01740053676232045,4.355421686746988,,,Depreciation+AmortizationOfIntangibleAssets,OperatingIncomeLoss,1.1053618297712786,9.818273092369479,-0.00464689394002034,5.388258657953841,0.4615007596922021,0.2526693142398856,1.1321104940205853,2.189825119236884,0.06495816775247074,8.0,ROA+ OCF+ dROA+ AKRUAL+ LEVERAGE+ CR- SAHAM+ MARGIN+ ATO+,AGCO CORP /DE,,,
AGNT,,1495932.0,TTM-4Q,2026-06-30,2026-08-04,10-Q,4963617000.0,4593157000.0,,-15861000.0,-9201000.0,-17190000.0,-31326000.0,,102024000.0,135639000.0,9139000.0,31637000.0,0.0,0.0,539170000.0,481246000.0,391395000.0,258318000.0,280852000.0,218366000.0,111162000.0,26917000.0,4924000.0,-145550000.0,258318000.0,111162000.0,0.0,tidak ada tag utang,167117937.0,dei:EntityCommonStockSharesOutstanding,2026-06-30,6.451225475856837,RevenueFromContractWithCustomerExcludingAssessedTax,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,-0.033692141244355246,-0.06886770909702775,0.08065476533895977,,,,DepreciationAndAmortization,OperatingIncomeLoss,,,-0.2336576455092825,11.367916951027743,0.09584051386495378,,0.2362096670388892,,-0.05019927166087761,7.0,ROA- OCF+ dROA+ AKRUAL+ LEVERAGE+ CR+ SAHAM- MARGIN+ ATO+,"AGNT, INC.",,,
AGO,,1273813.0,TTM-4Q,2026-06-30,2026-08-07,10-Q,940000000.0,1051000000.0,,414000000.0,,351000000.0,468000000.0,,324000000.0,228000000.0,,68000000.0,369000000.0,0.0,12641000000.0,12095000000.0,,,5559000000.0,5633000000.0,331000000.0,0.0,0.0,5809000000.0,7059000000.0,331000000.0,1706000000.0,LongTermDebt+ShortTermBorrowings,43979208.0,dei:EntityCommonStockSharesOutstanding,2026-08-05,-9.716599190283404,Revenues,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,0.028379689521345407,0.06272337383845604,-0.10561370123691727,-0.25,,,,LabaSebelumPajak+BebanBunga,,,,1.497681192624127,0.0,,,,,,,ASSURED GUARANTY LTD.,,,
